,Player,year_start,year_end,Year,Salary
9281,Todd MacCulloch,2000,2003,2004,5445600
9282,Todd MacCulloch,2000,2003,2005,5899400
9283,Todd MacCulloch,2000,2003,2006,6353200
9284,Todd Mundt,1996,1996,1995,9660
9285,Todd Mundt,1996,1996,1996,225000
9286,Tom Copa,1992,1992,1992,160000
9287,Tom Gugliotta,1993,2005,1993,1250000
9288,Tom Gugliotta,1993,2005,1994,1625000
9289,Tom Gugliotta,1993,2005,1995,1625000
9290,Tom Gugliotta,1993,2005,1996,4500000
9291,Tom Gugliotta,1993,2005,1997,5000000
9292,Tom Gugliotta,1993,2005,1998,5500000
9293,Tom Gugliotta,1993,2005,1999,7800000
9294,Tom Gugliotta,1993,2005,2000,8558535
9295,Tom Gugliotta,1993,2005,2001,9360000
9296,Tom Gugliotta,1993,2005,2002,10114000
9297,Tom Gugliotta,1993,2005,2003,10892000
9298,Tom Gugliotta,1993,2005,2004,11670000
9299,Tom Gugliotta,1993,2005,2005,2700000
9300,Tom Hovasse,1995,1995,1995,6140
9301,Tomas Satoransky,2017,2018,2017,2870813
9302,Toney Douglas,2010,2017,2010,996240
9303,Toney Douglas,2010,2017,2011,1071000
9304,Toney Douglas,2010,2017,2012,1145640
9305,Toney Douglas,2010,2017,2013,2067880
9306,Toney Douglas,2010,2017,2014,1600000
9307,Toney Douglas,2010,2017,2015,331526
9308,Toney Douglas,2010,2017,2016,6000001157718
9309,Toni Kukoc,1994,2006,1994,1025000
9310,Toni Kukoc,1994,2006,1995,3260000
9311,Toni Kukoc,1994,2006,1996,3560000
9312,Toni Kukoc,1994,2006,1997,3960000
9313,Toni Kukoc,1994,2006,1998,4560000
9314,Toni Kukoc,1994,2006,1999,4610000
9315,Toni Kukoc,1994,2006,2000,4500000
9316,Toni Kukoc,1994,2006,2001,6000000
9317,Toni Kukoc,1994,2006,2002,7906783
9318,Toni Kukoc,1994,2006,2003,8050000
9319,Toni Kukoc,1994,2006,2004,9056250
9320,Toni Kukoc,1994,2006,2005,3000000
9321,Toni Kukoc,1994,2006,2006,2000000
9322,Tony Allen,2005,2018,2005,901920
9323,Tony Allen,2005,2018,2006,969696
9324,Tony Allen,2005,2018,2007,1037280
9325,Tony Allen,2005,2018,2008,1868141
9326,Tony Allen,2005,2018,2009,2500000
9327,Tony Allen,2005,2018,2010,2500000
9328,Tony Allen,2005,2018,2011,3000000
9329,Tony Allen,2005,2018,2012,3150000
9330,Tony Allen,2005,2018,2013,3300000
9331,Tony Allen,2005,2018,2014,4494383
9332,Tony Allen,2005,2018,2015,5000000
9333,Tony Allen,2005,2018,2016,5158539
9334,Tony Allen,2005,2018,2017,5505618
9335,Tony Battie,1998,2012,1998,1946880
9336,Tony Battie,1998,2012,1999,2238000
9337,Tony Battie,1998,2012,2000,2530920
9338,Tony Battie,1998,2012,2001,3200000
9339,Tony Battie,1998,2012,2002,3600000
9340,Tony Battie,1998,2012,2003,4000000
9341,Tony Battie,1998,2012,2004,4400000
9342,Tony Battie,1998,2012,2005,4800000
9343,Tony Battie,1998,2012,2006,5200000
9344,Tony Battie,1998,2012,2007,5746000
9345,Tony Battie,1998,2012,2008,5200000
9346,Tony Battie,1998,2012,2009,5746000
9347,Tony Battie,1998,2012,2010,6292000
9348,Tony Battie,1998,2012,2011,1352181
9349,Tony Battie,1998,2012,2012,1352181
9350,Tony Bennett,1993,1995,1993,140000
9351,Tony Bennett,1993,1995,1994,182000
9352,Tony Bennett,1993,1995,1995,224000
9353,Tony Bobbitt,2005,2005,2005,305403
9354,Tony Delk,1997,2006,1997,870000
9355,Tony Delk,1997,2006,1998,1000680
9356,Tony Delk,1997,2006,1999,1131000
9357,Tony Delk,1997,2006,2000,485000
9358,Tony Delk,1997,2006,2001,2250000
9359,Tony Delk,1997,2006,2002,2475000
9360,Tony Delk,1997,2006,2003,2700000
9361,Tony Delk,1997,2006,2004,2925000
9362,Tony Delk,1997,2006,2005,2700000
9363,Tony Delk,1997,2006,2006,3375000
9364,Tony Dumas,1995,1998,1995,700000
9365,Tony Dumas,1995,1998,1996,910000
9366,Tony Dumas,1995,1998,1997,1120000
9367,Tony Dumas,1995,1998,1998,1330000
9368,Tony Farmer,1998,2000,1997,247500
9369,Tony Farmer,1998,2000,1998,272250
9370,Tony Farmer,1998,2000,2000,510000
9371,Tony Harris,1991,1995,1995,150000
9372,Tony Massenburg,1991,2005,1991,150000
9373,Tony Massenburg,1991,2005,1992,200000
9374,Tony Massenburg,1991,2005,1995,422500
9375,Tony Massenburg,1991,2005,1996,550000
9376,Tony Massenburg,1991,2005,1997,247500
9377,Tony Massenburg,1991,2005,1998,750000
9378,Tony Massenburg,1991,2005,1999,900000
9379,Tony Massenburg,1991,2005,2000,1150000
9380,Tony Massenburg,1991,2005,2001,1360000
9381,Tony Massenburg,1991,2005,2002,1650000
9382,Tony Massenburg,1991,2005,2003,1800000741098
9383,Tony Massenburg,1991,2005,2004,1070000
9384,Tony Massenburg,1991,2005,2005,1100000
9385,Tony Parker,2002,2018,2002,744480
9386,Tony Parker,2002,2018,2003,800400
9387,Tony Parker,2002,2018,2004,856200
9388,Tony Parker,2002,2018,2005,1545441
9389,Tony Parker,2002,2018,2006,8400000
9390,Tony Parker,2002,2018,2007,9450000
9391,Tony Parker,2002,2018,2008,10500000
9392,Tony Parker,2002,2018,2009,11550000
9393,Tony Parker,2002,2018,2010,12600000
9394,Tony Parker,2002,2018,2011,13500000
9395,Tony Parker,2002,2018,2012,12500000
9396,Tony Parker,2002,2018,2013,12500000
9397,Tony Parker,2002,2018,2014,12500000
9398,Tony Parker,2002,2018,2015,12500000
9399,Tony Parker,2002,2018,2016,13437500
9400,Tony Parker,2002,2018,2017,14445313
9401,Tony Smith,1991,2001,1991,120000
9402,Tony Smith,1991,2001,1992,400000
9403,Tony Smith,1991,2001,1993,450000
9404,Tony Smith,1991,2001,1994,800000
9405,Tony Smith,1991,2001,1995,1050000
9406,Tony Smith,1991,2001,1996,500000
9407,Tony Smith,1991,2001,1997,247500
9408,Tony Snell,2014,2018,2014,1409040
9409,Tony Snell,2014,2018,2015,1472400
9410,Tony Snell,2014,2018,2016,1535880
9411,Tony Snell,2014,2018,2017,2368327
9412,Tony Wroten,2013,2016,2013,1110120
9413,Tony Wroten,2013,2016,2014,1160040
9414,Tony Wroten,2013,2016,2015,1210080
9415,Tony Wroten,2013,2016,2016,2179354165290
9416,Tony Wroten,2013,2016,2017,25000
9417,Tornike Shengelia,2013,2014,2013,473604
9418,Tornike Shengelia,2013,2014,2014,788872
9419,Torraye Braggs,2004,2005,2001,316969
9420,Torraye Braggs,2004,2005,2004,53697
9421,Toure' Murry,2014,2015,2014,490180
9422,Toure' Murry,2014,2015,2015,100000096057
9423,Tracy McGrady,1998,2012,1998,1359360
9424,Tracy McGrady,1998,2012,1999,1563000
9425,Tracy McGrady,1998,2012,2000,1767120
9426,Tracy McGrady,1998,2012,2001,9660000
9427,Tracy McGrady,1998,2012,2002,10865250
9428,Tracy McGrady,1998,2012,2003,12072500
9429,Tracy McGrady,1998,2012,2004,13279750
9430,Tracy McGrady,1998,2012,2005,14487000
9431,Tracy McGrady,1998,2012,2006,15694250
9432,Tracy McGrady,1998,2012,2007,16901500
9433,Tracy McGrady,1998,2012,2008,19014187
9434,Tracy McGrady,1998,2012,2009,20370437
9435,Tracy McGrady,1998,2012,2010,23239562
9436,Tracy McGrady,1998,2012,2011,1352181
9437,Tracy McGrady,1998,2012,2012,1352181
9438,Tracy Moore,1992,1997,1993,250000
9439,Tracy Moore,1992,1997,1994,40000
9440,Tracy Moore,1992,1997,1997,247500
9441,Tracy Murray,1993,2004,1993,725000
9442,Tracy Murray,1993,2004,1994,943000
9443,Tracy Murray,1993,2004,1995,1160000
9444,Tracy Murray,1993,2004,1996,250000
9445,Tracy Murray,1993,2004,1997,1700000
9446,Tracy Murray,1993,2004,1998,2040000
9447,Tracy Murray,1993,2004,1999,2380000
9448,Tracy Murray,1993,2004,2000,2720000
9449,Tracy Murray,1993,2004,2001,3060000
9450,Tracy Murray,1993,2004,2002,3400000
9451,Tracy Murray,1993,2004,2003,3740000
9452,Tracy Murray,1993,2004,2004,143537
9453,Trajan Langdon,2000,2002,2000,1394280
9454,Trajan Langdon,2000,2002,2001,1500120
9455,Trajan Langdon,2000,2002,2002,1604880
9456,Travis Best,1996,2005,1996,580000
9457,Travis Best,1996,2005,1997,666000
9458,Travis Best,1996,2005,1998,752000
9459,Travis Best,1996,2005,1999,2750000
9460,Travis Best,1996,2005,2000,3250000
9461,Travis Best,1996,2005,2001,3500000
9462,Travis Best,1996,2005,2002,3375000
9463,Travis Best,1996,2005,2003,1400000
9464,Travis Best,1996,2005,2004,938679
9465,Travis Best,1996,2005,2005,1000000
9466,Travis Diener,2006,2010,2006,398762
9467,Travis Diener,2006,2010,2007,664209
9468,Travis Diener,2006,2010,2008,1500000
9469,Travis Diener,2006,2010,2009,1620000
9470,Travis Diener,2006,2010,2010,1740000
9471,Travis Hansen,2004,2004,2004,366931
9472,Travis Knight,1997,2003,1997,220000
9473,Travis Knight,1997,2003,1998,2000000
9474,Travis Knight,1997,2003,1999,2400000
9475,Travis Knight,1997,2003,2000,2800000
9476,Travis Knight,1997,2003,2001,3200000
9477,Travis Knight,1997,2003,2002,3600000
9478,Travis Knight,1997,2003,2003,4000000
9479,Travis Knight,1997,2003,2004,4402500
9480,Travis Leslie,2012,2012,2012,473604
9481,Travis Leslie,2012,2012,2013,250000
9482,Travis Mays,1991,1993,1991,800000
9483,Travis Mays,1991,1993,1992,1000000
9484,Travis Mays,1991,1993,1993,1200000
9485,Travis Outlaw,2004,2014,2004,941040
9486,Travis Outlaw,2004,2014,2005,1011600
9487,Travis Outlaw,2004,2014,2006,1082160
9488,Travis Outlaw,2004,2014,2007,1836426
9489,Travis Outlaw,2004,2014,2008,4000000
9490,Travis Outlaw,2004,2014,2009,4000000
9491,Travis Outlaw,2004,2014,2010,4000000
9492,Travis Outlaw,2004,2014,2011,7000000
9493,Travis Outlaw,2004,2014,2012,30000004000000
9494,Travis Outlaw,2004,2014,2013,10000003000000
9495,Travis Outlaw,2004,2014,2014,40000003000000
9496,Travis Outlaw,2004,2014,2015,40000003000000
9497,Travis Wear,2015,2015,2015,507336
9498,Travis Williams,1998,1999,1998,242000
9499,Tremaine Fowlkes,2002,2005,2003,512435
9500,Tremaine Fowlkes,2002,2005,2004,638679
9501,Tremaine Fowlkes,2002,2005,2005,79029
9502,Trenton Hassell,2002,2010,2002,332817
9503,Trenton Hassell,2002,2010,2003,512435
9504,Trenton Hassell,2002,2010,2004,638679
9505,Trenton Hassell,2002,2010,2005,4350000
9506,Trenton Hassell,2002,2010,2006,4350000
9507,Trenton Hassell,2002,2010,2007,4350000
9508,Trenton Hassell,2002,2010,2008,4350000
9509,Trenton Hassell,2002,2010,2009,4350000
9510,Trenton Hassell,2002,2010,2010,4350000
9511,Treveon Graham,2017,2018,2017,543471
9512,Trevor Ariza,2005,2018,2005,385277
9513,Trevor Ariza,2005,2018,2006,682051
9514,Trevor Ariza,2005,2018,2007,3100000
9515,Trevor Ariza,2005,2018,2008,3100000
9516,Trevor Ariza,2005,2018,2009,3100000
9517,Trevor Ariza,2005,2018,2010,5854000
9518,Trevor Ariza,2005,2018,2011,6322320
9519,Trevor Ariza,2005,2018,2012,6790640
9520,Trevor Ariza,2005,2018,2013,7258960
9521,Trevor Ariza,2005,2018,2014,7727280
9522,Trevor Ariza,2005,2018,2015,8600000
9523,Trevor Ariza,2005,2018,2016,8193030
9524,Trevor Ariza,2005,2018,2017,7806971
9525,Trevor Booker,2011,2018,2011,1204560
9526,Trevor Booker,2011,2018,2012,1294920
9527,Trevor Booker,2011,2018,2013,1385280
9528,Trevor Booker,2011,2018,2014,2350820
9529,Trevor Booker,2011,2018,2015,5000000
9530,Trevor Booker,2011,2018,2016,4775000
9531,Trevor Booker,2011,2018,2017,9250000
9532,Trevor Wilson,1991,1996,1994,150000
9533,Trevor Wilson,1991,1996,1995,500000
9534,Trevor Winter,1999,1999,1999,287500
9535,Trevor Winter,1999,1999,2000,4529
9536,Trey Burke,2014,2017,2014,2438760
9537,Trey Burke,2014,2017,2015,2548560
9538,Trey Burke,2014,2017,2016,2658240
9539,Trey Burke,2014,2017,2017,3386598
9540,Trey Gilder,2010,2010,2010,26917
9541,Trey Johnson,2009,2012,2009,187258
9542,Trey Johnson,2009,2012,2011,89670
9543,Trey Lyles,2016,2018,2016,2239800
9544,Trey Lyles,2016,2018,2017,2340600
9545,Trey Thompkins,2012,2012,2012,473604
9546,Trey Thompkins,2012,2012,2013,762195
9547,Tristan Thompson,2012,2018,2012,3726600
9548,Tristan Thompson,2012,2018,2013,4006080
9549,Tristan Thompson,2012,2018,2014,4285560
9550,Tristan Thompson,2012,2018,2015,5421333
9551,Tristan Thompson,2012,2018,2016,14260000
9552,Tristan Thompson,2012,2018,2017,15330435
9553,Troy Bell,2004,2004,2004,1285440
9554,Troy Bell,2004,2004,2005,1381920
9555,Troy Bell,2004,2004,2006,1478280
